Artigo:,Autor:,Página,Edição:,Categoria:,Componentes:,Notas:,Data:
O Mais Simples dos Provadores,,54,3,Projetos e Circuitos,,,Mar/Abr 2021
Fichas de Service,,56,3,Práticas de Service,,,Mar/Abr 2021
DATASHEET - 4017 - Decade Counter Divider With 10 Decoded Outputs,,60,3,,,,Mar/Abr 2021
Usando o Amperímetro tipo Alicate,,61,3,Práticas de Service,,,Mar/Abr 2021
DMDs - Dispositivos de Micro Espelhos,,4,4,Tecnologia,,,Mai/Jun 2021
Vem ai o Borofano,,7,4,Tecnologia,,,Mai/Jun 2021
Notícias,,10,4,,,,Mai/Jun 2021
Componentes,,11,4,,,,Mai/Jun 2021
Computação Analógica - Do passado ao futuro,,12,4,Eletrônica Analógica,,,Mai/Jun 2021
Eletroscópio com JFET para Experimentos de Eletrostática,,20,4,Educacional,,,Mai/Jun 2021
Monitoramento de energia solar com Sigfox - parte 1,,24,4,Internet das Coisas,,,Mai/Jun 2021
O que significa Wide Bandgap e Ultra-Wide Bandgap,,32,4,Tecnologia,,,Mai/Jun 2021
Testador de flyback e transformador,,36,4,Projetos e Circuitos,,,Mai/Jun 2021
IoT na prática para integradores,,39,4,Internet das Coisas,,,Mai/Jun 2021
Franzininho - Eletrônica e Programação ao alcance de todos,,42,4,Educacional,,,Mai/Jun 2021
Tributo a Hedy Lamarr,,46,4,Nomes da Eletrônica,,,Mai/Jun 2021
Ultravioleta e Saúde - Soluções usando LEDs,,48,4,Tecnologia,,,Mai/Jun 2021
Reguladores de três terminais,,52,4,Projetos e Circuitos,,,Mai/Jun 2021
Práticas de Service,,59,4,,,,Mai/Jun 2021
Carga ativa para testar fontes de alimentação,,61,4,Projetos e Circuitos,,,Mai/Jun 2021
O que são as ondas T ou radiação submilimétrica,,4,5,Tecnologia,,,Jul/Ago 2021
Dúvidas de todos nós,,7,5,,,,Jul/Ago 2021
Pisca-Pisca com LEDs de Alto-Brilho,,8,5,Projetos,,,Jul/Ago 2021
Notícias,,10,5,,,,Jul/Ago 2021
Componentes,,11,5,,,,Jul/Ago 2021
Monitoramento de gases inflamáveis e temperatura ambiente com SigFox e TagoIO,,12,5,Internet das Coisas,,,Jul/Ago 2021
Programando a Franzininho WiFi com o CircuitPython,,24,5,Educacional,,,Jul/Ago 2021
Eletrônica no aeromodelismo,,27,5,Educacional,,,Jul/Ago 2021
Efeitos que você precisa conhecer,,34,5,Educacional,,,Jul/Ago 2021
Aparelhos de Diatermia por Ondas Curtas,,36,5,Tecnologia,,,Jul/Ago 2021
Indicações da escala de resistência do multímetro,,40,5,Service,,,Jul/Ago 2021
Pra que serve a neutralização,,47,5,Dicas,,,Jul/Ago 2021
Contador Geiger Experimental,,50,5,Projetos,,,Jul/Ago 2021
Práticas de Service,,61,5,,,,Jul/Ago 2021
Longos períodos para o 555,,63,5,Dicas,,,Jul/Ago 2021
Os Amplificadores Magnéticos,,6,6,Tecnologia,,,Set/Out 2021
Notícias,,10,6,,,,Set/Out 2021
Componentes,,11,6,,,,Set/Out 2021
Representação de valores,,12,6,Dicas,,,Set/Out 2021
Programando a Franzininho DIY em linguagem C,,16,6,Educacional,,,Set/Out 2021
Usando corretamente as saídas do microcontrolador,,21,6,Dicas,,,Set/Out 2021
Eletrônica no aeromodelismo - Parte II,,26,6,Educacional,,,Set/Out 2021
Monitoramento remoto de volume e vazão de um reservatório de água com SigFox,,36,6,Internet das Coisas,,,Set/Out 2021
Medindo Supercapacitores,,44,6,Service,,,Set/Out 2021
Detector de Metais,,46,6,Projetos,,,Set/Out 2021
Como Testar o MOSFET com Multímetro Analógico,,54,6,Service,,,Set/Out 2021
Medindo Biopotenciais,,58,6,Tecnologia,,,Set/Out 2021
Práticas de Service,,63,6,,,,Set/Out 2021
Os diodos de recuperação ultra rápida,,4,7,Tecnologia,,,Nov/Dez 2021
Notícias e Componentes,,8,7,,,,Nov/Dez 2021
O funcionamento dos televisores QLED,,12,7,Tecnologia,,,Nov/Dez 2021
Como ler Datasheets - Parte 1,,16,7,Dicas,,,Nov/Dez 2021
Lâmpada de carga para teste de fontes de TVs LCD,,20,7,Service,,,Nov/Dez 2021
Controle PWM de potência,,24,7,Projetos,,,Nov/Dez 2021
O condicionador de ar Inverter,,32,7,Service,,,Nov/Dez 2021
Trabalhando com transformadores,,38,7,Dicas,,,Nov/Dez 2021
LR1110 - Wi-Fi de baixa potência + Scanner GNSS + LoRa,,40,7,Novos Componentes,,,Nov/Dez 2021
Interface digital para o contador Geiger,,44,7,Projetos,,,Nov/Dez 2021
Programando a Franzininho WiFi no Arduino IDE,,54,7,Educacional,,,Nov/Dez 2021
Espaço do Leitor,,58,7,,,,Nov/Dez 2021
Classificados,,60,7,,,,Nov/Dez 2021
Práticas de Service,,61,7,,,,Nov/Dez 2021
Sensor de Umidade Capacitivo,,4,8,Tecnologia,,,Jan/Fev 2022
Notícias e Componentes,,8,8,,,,Jan/Fev 2022
E1T - A Válvula Digital da Philips de 1954,,12,8,O Mundo das Válvulas,,,Jan/Fev 2022
Como Ler Datasheets - Parte 2 - Características Elétricas,,16,8,Dicas,,,Jan/Fev 2022
Teste de SCR com o Multímetro Analógico,,20,8,Service,,,Jan/Fev 2022
Monitoramento IoT de Reservatório de Água,,24,8,Internet das Coisas,,,Jan/Fev 2022
Viajando nas Ondas de RF,,30,8,Tecnologia,,,Jan/Fev 2022
Franzininho Smart Home,,34,8,Projetos,,,Jan/Fev 2022
O Receptor de Rádio Reflex,,40,8,O Mundo das Válvulas,,,Jan/Fev 2022
Rastreador Open-Source Tandera uno,,44,8,Projetos,,,Jan/Fev 2022
Calculando uma Bobina Impressa,,51,8,Dicas,,,Jan/Fev 2022
Concurseiros e Enenzeiros,,56,8,,,,Jan/Fev 2022
A Válvula Sodion,,57,8,O Mundo das Válvulas,,,Jan/Fev 2022
Práticas de Service,,61,8,Service,,,Jan/Fev 2022
Notícias,,4,9,,,,Mar/Abr 2022
Supercondutores,,8,9,Tecnologia,,,Mar/Abr 2022
Componentes,,8,9,,,,Mar/Abr 2022
Mini Laboratório Mecatrônico com o PIC 16F628A – Parte 1,,14,9,Montagem,,,Mar/Abr 2022
Dimensionamento de Veículos Elétricos - Parte 01,,21,9,Veículos Elétricos,,,Mar/Abr 2022
Perigo Nuclear - O Pulso Eletromagnético,,30,9,Tecnologia,,,Mar/Abr 2022
Micro módulo conversor de corrente para bits ADA4355,,38,9,Componentes,,,Mar/Abr 2022
Revistas do Passado,,40,9,História,,,Mar/Abr 2022
Solda sem chumbo,,44,9,Tecnologia,,,Mar/Abr 2022
O PFC Ativo das Fontes de Alimentação,,48,9,Reparação,,,Mar/Abr 2022
Monitoramento de Queda de Árvores,,52,9,Internet das Coisas,,,Mar/Abr 2022
Como Ler Datasheets - parte 3 Trademarks and Copyrights,,58,9,Dicas,,,Mar/Abr 2022
Concurseiros e Enenzeiros,,60,9,Dicas,,,Mar/Abr 2022
Classificados,,62,9,,,,Mar/Abr 2022
Práticas de Service,,63,9,,,,Mar/Abr 2022
Notícias,,6,10,,,,Mai/Jun 2022
Componentes,,8,10,,,,Mai/Jun 2022
Monitoramento Remoto de Nível com LoRaWAN,,10,10,Internet das Coisas,,,Mai/Jun 2022
Capacitores Eletrolíticos - O que você talvez não saiba,,18,10,Componentes,,,Mai/Jun 2022
Simule projetos com a Franzininho WiFi no Wokwi,,24,10,Educacional,,,Mai/Jun 2022
Mini Laboratório Mecatrônico com o PIC 16F628A - Parte 2,,28,10,Montagem,,,Mai/Jun 2022
"Circuit ""Buck"" de Alimentação dos LEDs de TVs",,44,10,Service,,,Mai/Jun 2022
Eliminador de Solo Voz para Karaokê,,48,10,Montagem,,,Mai/Jun 2022
Receptor Portátil Valvulado para 50 MHz,,55,10,Válvulas,,,Mai/Jun 2022
Como Ler Datasheets - Parte 4 - Electrical Characteristics,,58,10,Dicas,,,Mai/Jun 2022
Concurseiros e Enenzeiros,,62,10,,,,Mai/Jun 2022
Práticas e Service,,65,10,,,,Mai/Jun 2022
Notícias,,6,11,,,,Jul/Ago 2022
Componentes,,8,11,,,,Jul/Ago 2022
Fonte simétrica Mamute VL 1.0,,10,11,Montagem,,,Jul/Ago 2022
Expansor de Portas Analógicas para PIC,,16,11,Montagem,,,Jul/Ago 2022
Kit para Horticultura da Würth Eletronik,,22,11,Análise,,,Jul/Ago 2022
A Tecnologia de Landell de Moura,,28,11,História,,,Jul/Ago 2022
Controlador Automático de Irrigação,,34,11,Montagem,,,Jul/Ago 2022
O Técnico de Reparação do passado e do presente,,40,11,Reparação,,,Jul/Ago 2022
Sensor de temperatura e umidade (DHT11) com a Franzininho WiFi,,44,11,Educacional,,,Jul/Ago 2022
"Conversor DC-DC ""Step up"" ou ""Boost""",,50,11,Reparação,,,Jul/Ago 2022
Alternativas para o Arduino,,54,11,Análise,,,Jul/Ago 2022
Como Ler Datasheets - parte 5 - Resistores,,58,11,Dicas,,,Jul/Ago 2022
Driver para 20 LEDs,,63,11,Banco de Circuitos,,,Jul/Ago 2022
Fichas de Reparação,,65,11,,,,Jul/Ago 2022
Conectores de Áudio Rean,,6,12,Áudio,,,Set/Out 2022
Como Ler Datasheets - Electrical Characteristics,,10,12,Dicas,,,Set/Out 2022
Você sabe o que é Typotron,,14,12,Dicas,,,Set/Out 2022
Notícias e Componentes,,18,12,Extras,,,Set/Out 2022
Concurseiros,,22,12,Extras,,,Set/Out 2022
Fichas de Service,,24,12,Extras,,,Set/Out 2022
Curiosity Nano AVR64DD32,,26,12,Microcontroladores,,,Set/Out 2022
Eliminador de Solo Voz Para Karaokê,,28,12,Montagens,,,Set/Out 2022
Determinação da constante de planck utilizando LED's,,34,12,Montagens,,,Set/Out 2022
Mini PLC Shield,,40,12,Montagens,,,Set/Out 2022
Alimentando válvulas com baixas tensões,,46,12,Válvula,,,Set/Out 2022
A Válvula Integrada – Tubos dentro de tubos,,50,12,Válvula,,,Set/Out 2022
Pré-Amplificador com Válvula 12AX7,,54,12,Válvula,,,Set/Out 2022
Formas de Onda no PFC Ativo de uma Fonte,,60,12,Service,,,Set/Out 2022
Como Ler Datasheets - Capacitores,,6,13,Dicas,,,Nov/Dez 2022
Qualidade do ar – fator importante para sua saúde,,12,13,Dicas,,,Nov/Dez 2022
Notícias e Componentes,,18,13,Extras,,,Nov/Dez 2022
Concurseiros,,22,13,Extras,,,Nov/Dez 2022
Fichas de Service,,24,13,Extras,,,Nov/Dez 2022
Amplificador com o TDA2050,,26,13,Montagens,,,Nov/Dez 2022
Sincronizando Osciladores Quânticos Esaki,,32,13,Montagens,,,Nov/Dez 2022
Testadores de Cristais Osciladores,,38,13,Service e Reparação,,,Nov/Dez 2022
Analisando um Receptor Valvulado,,42,13,Válvula,,,Nov/Dez 2022
Matriz Fotomultiplicadora NUV-MT AFBR-S4N66P024M da Broadcom,,46,13,Lançamentos,,,Nov/Dez 2022
LEDs de Cores Precisas da CREE LED,,48,13,Lançamentos,,,Nov/Dez 2022
Destacando os SiC MOSFETs,,52,13,Tecnologias,,,Nov/Dez 2022
Porque RGB e não RYB,,60,13,Tecnologias,,,Nov/Dez 2022
ClickBoard da Microe,,6,14,Dicas,,,Jan/Fev 2023
Notícias e Componentes,,8,14,Extras,,,Jan/Fev 2023
Fichas de Service,,12,14,Extras,,,Jan/Fev 2023
Carga de Bancada – Parte I,,14,14,Montagens,,,Jan/Fev 2023
Sincronização Fotônica de Osciladores Esaki,,18,14,Montagens,,,Jan/Fev 2023
A função NCV dos Multímetros modernos,,24,14,Instrumentação,,,Jan/Fev 2023
Termometria – O que é emissividade,,28,14,Instrumentação,,,Jan/Fev 2023
Módulos LoRaWAN com abordagem no-code,,32,14,Internet das Coisas - IoT,,,Jan/Fev 2023
Contador de pulsos com LoRaWAN,,36,14,Internet das Coisas - IoT,,,Jan/Fev 2023
Testes de Tensão na Fonte do Minisystem FWP2000,,44,14,Service e Reparação,,,Jan/Fev 2023
Autenticador de Segurança de EEPROM MAX66250,,48,14,Lançamentos,,,Jan/Fev 2023
Materiais absorvedores de EMI,,50,14,Lançamentos,,,Jan/Fev 2023
Entenda todas as Classes de Amplificação,,54,14,Tecnologias,,,Jan/Fev 2023
Falando de alternistores,,6,15,Dicas e Informações,,,Mar/Abr 2023
Inglês para eletrônica - Palavras começando por X,,8,15,Dicas e Informações,,,Mar/Abr 2023
Medidor de Absorção de ELF,,10,15,Instrumentação,,,Mar/Abr 2023
O osciloscópio digital de amostragem,,14,15,Instrumentação,,,Mar/Abr 2023
Como programar microcontroladores: principais fatores que você deve se atentar,,18,15,Microcontroladores,,,Mar/Abr 2023
Potenciômetro sensor de membrana,,34,15,Novos Componentes,,,Mar/Abr 2023
Controlador de Fluxo de massa SFC6000,,38,15,Novos Componentes,,,Mar/Abr 2023
Notícias e Componentes,,40,15,Novos Componentes,,,Mar/Abr 2023
Localizando Componente em Curto – Método Kelvin,,44,15,Reparação,,,Mar/Abr 2023
Práticas de Service - Fichas de reparação,,46,15,Reparação,,,Mar/Abr 2023
Amplificador Valvulado PIC-ECL82- Parte 1,,48,15,Válvulas,,,Mar/Abr 2023
Amplificador Valvulado PIC-ECL82- Parte 2,,6,16,Montagem,,,Mai/Jun 2023
Campainha digital,,12,16,Montagem,,,Mai/Jun 2023
Sensor Inercial de 6 eixos da Würth Elektronik,,18,16,Novos Componentes,,,Mai/Jun 2023
A evolução dos dispositivos médicos vestíveis,,20,16,Ciências e Tecnologia,,,Mai/Jun 2023
O que é LoRaWAN,,24,16,Ciências e Tecnologia,,,Mai/Jun 2023
Problemas com o disparo de SCRs,,30,16,Dicas,,,Mai/Jun 2023
Interpretando datasheets – Quando um mínimo é um máximo,,32,16,Dicas,,,Mai/Jun 2023
"Como Testar o ""Feedback"" das Fontes Chaveadas",,34,16,Reparação,,,Mai/Jun 2023
Instrumentos True RMS,,38,16,Reparação,,,Mai/Jun 2023
Práticas de Service - Fichas de reparação,,42,16,Reparação,,,Mai/Jun 2023
Um brinde colecionável – Identificação Dinâmica de Transistores,,44,16,Diversos,,,Mai/Jun 2023
Concurseiros 12,,48,16,Diversos,,,Mai/Jun 2023
Amplificador Valvulado PIC-ECL82- Parte 3,,6,17,Montagem,,,Jul/Ago 2023
Transistor Unijunção (UJT),,14,17,Service,,,Jul/Ago 2023
Estação de retrabalho MP74031,,18,17,Service,,,Jul/Ago 2023
Práticas de Service - Fichas de reparação,,22,17,Service,,,Jul/Ago 2023
No tempo das micro válvulas,,24,17,História,,,Jul/Ago 2023
Concurseiros 13,,28,17,Dicas,,,Jul/Ago 2023
Notícias e componentes,,30,17,Extras,,,Jul/Ago 2023
Timer sem microcontrolador,,34,17,Diversos,,,Jul/Ago 2023
Por que REATÂNCIA capacitiva e indutiva são medidas em ohms?,,38,17,Diversos,,,Jul/Ago 2023
Chave de código sem microcontrolador,,6,18,Projetos do Passado,,,Set/Out 2023
Circuitos dos leitores,,12,18,Projetos do Passado,,,Set/Out 2023
O que os engenheiros de 1962 pensavam como seria a eletrônica em 2012?,,16,18,Projetos do Passado,,,Set/Out 2023
MAX22211 - ponte H dupla para acionamento de motor da Analog Devices,,22,18,Componentes,,,Set/Out 2023
Engrenagens: a engenharia da transmissão de movimento,,26,18,Mecatrônica,,,Set/Out 2023
Motores DC e pontes H: projetos e dimensionamento,,30,18,Mecatrônica,,,Set/Out 2023
O que são componentes quânticos?,,44,18,Eletrônica Quântica,,,Set/Out 2023
PWM com o 555 – O que você deve saber,,50,18,Aprendendo Eletrônica,,,Set/Out 2023
Transformador de Força,,58,18,Aprendendo Eletrônica,,,Set/Out 2023
Você sabe o que é padrão Matter?,,62,18,Internet das Coisas,,,Set/Out 2023
Notícias e Componentes,,68,18,Diversos,,,Set/Out 2023
Concurseiros,,74,18,Diversos,,,Set/Out 2023
Fichas de Service,,78,18,Diversos,,,Set/Out 2023
"Acrônimos, siglas ou abreviaturas",,6,19,Dicas,,,Nov/Dez 2023
O que os eletrônicos de hoje precisam saber,,8,19,Dicas,,,Nov/Dez 2023
Concurseiros 15,,14,19,Dicas,,,Nov/Dez 2023
Carboneto de Silício,,18,19,Tecnologias,,,Nov/Dez 2023
Dispositivo de Efeito Peltier,,24,19,Tecnologias,,,Nov/Dez 2023
Indutores de Potência da Eaton para Aplicações Automotivas,,34,19,Tecnologias,,,Nov/Dez 2023
Hello World LoRaWAN com o RAK3172,,38,19,Internet das Coisas,,,Nov/Dez 2023
Laboratório de sinais – Gerador de Funções e Modulações,,48,19,Montagem,,,Nov/Dez 2023
Dicas para Conserto de Amplificador Valvulado,,62,19,Service,,,Nov/Dez 2023
Práticas de Service,,66,19,Service,,,Nov/Dez 2023
Notícias e Componentes,,68,19,Diversos,,,Nov/Dez 2023
Filtro de 60 Hz,,6,20,Montagem,,,Jan/Fev 2024
Compressor de Escala Para Monitoria de Tensão,,12,20,Montagem,,,Jan/Fev 2024
Alarme com código,,18,20,Montagem,,,Jan/Fev 2024
"Pré-Amplificador Valvulado com ""Tone Stack"" Fender",,24,20,Montagem,,,Jan/Fev 2024
Conheça o TVS - Transient Voltage Suppressor,,34,20,Tecnologia,,,Jan/Fev 2024
Amplificadores de Áudio Classe D,,42,20,Tecnologia,,,Jan/Fev 2024
Controle PID de temperatura com uma ventoinha e leitura de sensor de temperatura,,52,20,Internet das Coisas,,,Jan/Fev 2024
Quem foi que inventou a telefonia sem fio?,,66,20,História,,,Jan/Fev 2024
Concursos – Vestibulares – ENEM,,70,20,Diversos,,,Jan/Fev 2024
Fichas de service,,74,20,Diversos,,,Jan/Fev 2024
Notícias e Componentes,,76,20,Diversos,,,Jan/Fev 2024
Comunicação de curta distância entre de um ESP32 com um celular via Bluetooth,,6,21,Internet das Coisas,,,Mar/Abr 2024
As Tecnologias para o uso de EPI's,,16,21,Aplicações,,,Mar/Abr 2024
Ritmo alfa e biofeedback,,22,21,Aplicações,,,Mar/Abr 2024
Gerador de percussão,,32,21,Montagens,,,Mar/Abr 2024
ECHO DRIVE – Pedal de Efeitos,,40,21,Montagens,,,Mar/Abr 2024
O Microcontrolador RP2040,,52,21,Componentes,,,Mar/Abr 2024
Coisas estranhas da tecnologia - barulhos no céu,,56,21,Diversos,,,Mar/Abr 2024
Fichas de service,,60,21,Diversos,,,Mar/Abr 2024
Notícias e Componentes,,66,21,Diversos,,,Mar/Abr 2024
Concursos – Vestibulares – ENEM,,68,21,Diversos,,,Mar/Abr 2024
Um evento singular,,72,21,História,,,Mar/Abr 2024
História dos Televisores Preto e Branco,,74,21,História,,,Mar/Abr 2024
Gerador de Ozônio,,6,22,Montagem,,,Mai/Jun 2024
Sound Spectra - Equalizador e Analisador de Áudio - Parte 1,,12,22,Montagem,,,Mai/Jun 2024
Analisando o Rádio SPICA ST600,,26,22,Raio-X,,,Mai/Jun 2024
Sensores mais utilizados em projetos makers de IoT,,38,22,Internet das Coisas,,,Mai/Jun 2024
CIs Sensores Fotomultiplicadores,,48,22,Tecnologias,,,Mai/Jun 2024
Orientações de Projeto de PCB e soldagem para sensores MEMS SENSOR com encapsulamento LGA,,56,22,Tecnologias,,,Mai/Jun 2024
Fonte Chaveada de Topologia LLC,,62,22,Service,,,Mai/Jun 2024
A segunda ruptura,,70,22,Diversos,,,Mai/Jun 2024
Práticas de Service,,72,22,Diversos,,,Mai/Jun 2024
Notícias e Componentes,,74,22,Diversos,,,Mai/Jun 2024
Sound Spectra - Equalizador e Analisador de Áudio – PARTE 2,,6,23,Montagem,,,Jul/Ago 2024
Interruptor crepuscular,,24,23,Montagem,,,Jul/Ago 2024
Conheça o LM3914,,28,23,Raio-X,,,Jul/Ago 2024
Teste de emissões conduzidas,,42,23,Raio-X,,,Jul/Ago 2024
Os transistores BC548 e BC558,,50,23,Tecnologias,,,Jul/Ago 2024
Transmissão de corrente alternada por um único fio. É possível?,,58,23,Tecnologias,,,Jul/Ago 2024
Alimentação do Backlight dos Televisores LCD/LED,,68,23,Service,,,Jul/Ago 2024
Bancada de Service,,80,23,Service,,,Jul/Ago 2024
Fichas de service,,90,23,Diversos,,,Jul/Ago 2024
Componentes,,92,23,Diversos,,,Jul/Ago 2024
Detector de Campo Eletromagnético K2+,,6,24,Montagem,,,Set/Out 2024
Máquina de estados finitos em projetos de software embarcado,,18,24,Sistemas Embarcados,,,Set/Out 2024
Zephyr com ESP32,,28,24,Sistemas Embarcados,,,Set/Out 2024
Alterando as cores dos modelos em 3D nativos do KiCad com o FreeCad,,36,24,Ferramentas e Aplicativos,,,Set/Out 2024
Falando sobre o 2N3055,,42,24,Componentes,,,Set/Out 2024
Microcontroladores Microchip Technology AVR® DU,,50,24,Componentes,,,Set/Out 2024
Microcontrolador sem fio Texas Instruments CC2340R2 SimpleLink™,,54,24,Componentes,,,Set/Out 2024
Medidas de RF com o multímetro,,58,24,Service,,,Set/Out 2024
Sinais e tensões numa fonte chaveada,,64,24,Service,,,Set/Out 2024
Os rumos da indústria 5.0,,70,24,Diversos,,,Set/Out 2024
Influência do circuito de controle por um filtro de saída Tensão de saída filtrada sem perdas,,74,24,Diversos,,,Set/Out 2024
Fichas de service,,78,24,Diversos,,,Set/Out 2024
Componentes,,80,24,Diversos,,,Set/Out 2024
Fotômetro Ultravioleta,,6,25,Montagem,,,Nov/Dez 2024
Visão geral do I²C e seu uso com ESP32,,12,25,Projetos,,,Nov/Dez 2024
Interruptor de toque por gradiente de tensão sem relé,,18,25,Projetos,,,Nov/Dez 2024
Determinação do fundo de escala de um instrumento analógico,,22,25,Service,,,Nov/Dez 2024
Circuitos do aparelho Boombox JBL,,26,25,Service,,,Nov/Dez 2024
Varistores SM10 da Littelfuse para montagem em superfície,,36,25,Novos Componentes,,,Nov/Dez 2024
A nova Raspberry Pi Pico 2,,40,25,Novos Componentes,,,Nov/Dez 2024
Novas arquiteturas de comunicação veicular,,42,25,Tecnologia,,,Nov/Dez 2024
Conheça a tecnologia OTL,,46,25,Tecnologia,,,Nov/Dez 2024
Como funciona o diodo Schottky,,52,25,Tecnologia,,,Nov/Dez 2024
Calculadora personalizada de corrente nominal,,56,25,Tecnologia,,,Nov/Dez 2024
"Campos próximos e distantes, campos estáticos e dinâmicos, e campos eletromagnéticos",,62,25,Tecnologia,,,Nov/Dez 2024
Fichas de service,,66,25,Diversos,,,Nov/Dez 2024
Componentes,,68,25,Diversos,,,Nov/Dez 2024
Instrumentação embarcada para pesquisa,,6,26,Montagem,,,Jan/Fev 2025
Integração entre Alexa e ESP32,,26,26,Montagem,,,Jan/Fev 2025
Soluções improvisadas nas práticas de service,,36,26,Reparação e Service,,,Jan/Fev 2025
Rádios regenerativos,,40,26,Reparação e Service,,,Jan/Fev 2025
Conheça a deriva térmica,,48,26,Tecnologia,,,Jan/Fev 2025
Modulação LoRa,,56,26,Tecnologia,,,Jan/Fev 2025
O mundo novo do uso dos LEDs,,60,26,Componentes,,,Jan/Fev 2025
O que são os supercapacitores,,68,26,Componentes,,,Jan/Fev 2025
Relé de estado sólido vORA1010M4 de Vishay Semiconductors,,76,26,Componentes,,,Jan/Fev 2025
Criando componentes personalizados no Simulador Simulide,,78,26,Simuladores,,,Jan/Fev 2025
Fichas de service,,90,26,Diversos,,,Jan/Fev 2025
Componentes,,92,26,Diversos,,,Jan/Fev 2025
Seleção de casos de reparação de videogames,,6,27,Reparação e Service,,,Mar/Abr 2025
Erros em medidas com multímetros digitais,,14,27,Reparação e Service,,,Mar/Abr 2025
Corrente de Manutenção,,20,27,Reparação e Service,,,Mar/Abr 2025
Mini Laboratório para detecção e discriminação de partículas radioativas - PARTE 1,,24,27,Montagem,,,Mar/Abr 2025
Controle de áudio do computador via BLE com ESP32,,38,27,Montagem,,,Mar/Abr 2025
Aromatizador e espanta mosquitos,,46,27,Montagem,,,Mar/Abr 2025
"Depois da IoT e a IA, vem aí a MCM",,50,27,Tecnologias,,,Mar/Abr 2025
Série lógica SN74LVxxxB-P da Texas Instruments,,54,27,Componentes,,,Mar/Abr 2025
Os Sinais Elétricos do Corpo Humano – Parte 1,,58,27,Componentes,,,Mar/Abr 2025
