Artigo:,Autor:,Página,Edição:,Categoria:,Componentes:,Notas:,Data:
SHARP - Chassi G: 1426B/1430A/1630A/1484A/1460B/1660B/1465B/2025A/1487B/1490A/1626/1604A/2016A/1686H/2011G/1915A,,10,4,,,,
SHARP - VC-762/783/794/799,,10,4,,,,
SHARP - C-1453/2053/1413/2013/C-29ST54,,10,4,,,,
CCE - 1450R/2050R,,10,4,,,,
CCE - HPS-2085/2070/1470/2080/2090/HPS-14...,,10,4,,,,
CCE - HPS-1430/2030,,10,4,,,,
SAMSUNG - X45-BR,,10,4,,,,
SANYO - CTP-3751/3752/3755/6751/6752/6753/CTP-6755/6756,,10,4,,,,
JVC - HRD-641/HRD-960U,,11,4,,,,
SONY - KV-140MG,,11,4,,,,
SONY - Chassi BA-1: KV-1439/1440/2159/2160/KV-2161,,11,4,,,,
DVD's DESBLOQUEIO (DIVERSOS),,11,4,,,,
SKYWORTH - DVD-650/850,,11,4,,,,
MEDION - MD-7888,,11,4,,,,
MARANTZ - DV-4000/7000,,11,4,,,,
SHARP - DV-550,,11,4,,,,
SHARP - DV-740,,12,4,,,,
SAMPO - DVE-520/560/620,,12,4,,,,
CCE - 2100,,12,4,,,,
PIONEER - DV-414/DV-525,,12,4,,,,
STUDI - ST-5750,,12,4,,,,
SAMSUNG - DVD-511/611/709/809/811/909,,12,4,,,,
MACETES,,13,4,,,,
Tabela de Diodos Zener Código Philco,,13,4,,,,
Defeitos no DVD Pioneer,,13,4,,,,
Chave de Modo Philco - PVC-5000,,13,4,,,,
STR - S-5941 (Medidas),,13,4,,,,
"TV Panasonic - TC-20C1U, Substituição de IC802",,13,4,,,,
Medição do STR-456A,,13,4,,,,
Medição de Unidades Ópticas pela Corrente,,14,4,,,,
"Philco - PVC-6000, Teste do Cilindro",,14,4,,,,
"Philco - PVC-6000, Teste do Capstan",,14,4,,,,
"DVD, Código e Regiões",,14,4,,,,
"Philco - PVC-5000, Amplificador de Cabeças",,14,4,,,,
ARTIGOS,,15,4,,,,
Passo a passo p/ Instalar o Som em um Carro,,15,4,,,,
Ajustando a Philips - Chassi L9,,16,4,,,,
Sensores Tipos e Funcionamentos Básicos,,17,4,,,,
1. Sensores de Temperatura,,17,4,,,,
1.1. NTC e PTC,,17,4,,,,
1.1.1. Curva do NTC,,17,4,,,,
1.2. Diodos,,17,4,,,,
1.2.1. Curva Térmica do Diodo,,17,4,,,,
1.3. Termopar,,18,4,,,,
1.4. Sensores Integrados,,18,4,,,,
2. Sensores de Luz,,18,4,,,,
2.1. LDR,,18,4,,,,
2.2. Foto-Diodo,,18,4,,,,
2.3. Foto-Transistor,,18,4,,,,
2.4. Células Foto-Voltaicas,,18,4,,,,
3. Sensores de Velocidade,,18,4,,,,
3.1. Tacogerador,,19,4,,,,
3.2. Interruptor de Lâminas,,19,4,,,,
4. Sensores Ópticos Receptivos,,19,4,,,,
5. Sensores de Vazão,,19,4,,,,
6. Sensores de Turbina,,19,4,,,,
7. Sensores por Diferença de Pressão,,19,4,,,,
8. Sensores Térmicos,,19,4,,,,
9. Sensores de Posição,,20,4,,,,
9.1. Chaves Fim-de-Curso,,20,4,,,,
9.2. Sensores Fim-de-Curso Magnéticos,,20,4,,,,
9.3. Sensor com Interruptor de Lâminas,,20,4,,,,
10. Sensores Ópticos,,20,4,,,,
11. Sensores de Posição Específicos,,20,4,,,,
12. Potenciômetro,,20,4,,,,
13. Sensores Capacitivos,,20,4,,,,
14. Sensores Indutivos,,21,4,,,,
INFORMÁTICA,,22,4,,,,
Salvando Alguns Equipamentos,,22,4,,,,
"Modem HSP-56, Micromodem On Board",,22,4,,,,
"PC Duron 1,3Mhz 256MB Rom com SO Windows XP Home",,22,4,,,,
Sua Navegação está Lenta?,,23,4,,,,
Dicas de Hardware,,23,4,,,,
Placas de Vídeo,,23,4,,,,
Código de Erros AMI Bios e AWARD Bios,,25,4,,,,
HUMOR TÉCNICO,,28,4,,,,
Trapalhadas dos Clientes,,28,4,,,,
O Cliente e o seu Diploma,,28,4,,,,
Quebrando um Aparelho,,29,4,,,,
MODO DE SERVIÇO,,29,4,,,,
NOKIA - 7192,,29,4,,,,
PANASONIC - CT-27SF24/31XC24/27XF34/F29992/Chassi GL-10C,,29,4,,,,
PHILIPS - Y6,,29,4,,,,
PHILIPS - Chassi SDD/SAA,,30,4,,,,
TOSHIBA - CE-19G10/CF-19H22/13G22/CL-20G22/CL-20G30/TAC-9700/TAC-9702/9727/9800/9803,,30,4,,,,
MODIFICAÇÕES,,30,4,,,,
Boletim Técnico Sharp - C-1457/2057/14ST57/C-20ST57,,30,4,,,,
Equivalência de ICs de Monitores,,31,4,,,,
Boletim Técnico Sharp Ref. TVC-20ST98,,31,4,,,,
CURSOS,,32,4,,,,
Chassi BA1 e suas Principais Falhas no Circuito da Fonte,,32,4,,,,
Fonte CA-1,,32,4,,,,
"Revista do Técnico Reparador, um Pouco de História",,5,5,,,,
Defeitos,,6,5,,,,
PHILCO - CPH-02/CHP-05,,6,5,,,,
PHILCO - PAVM-2162,,6,5,,,,
PHILCO - PVC-2H10/4H10,,6,5,,,,
PHILCO - PVC-6000,,6,5,,,,
NATIONAL - Chassi B3: TC-161M/142M/141N/TC-141M,,6,5,,,,
NATIONAL - Chassi B4: TC-144M/145M/146M/TC-163M/164N/165M,,6,5,,,,
NATIONAL - Chassi B41: TC-20R1M/14R1M,,6,5,,,,
PANASONIC - PV-4700,,7,5,,,,
PANASONIC - 14D1/20D1,,7,5,,,,
PANASONIC - G-21,,7,5,,,,
PANASONIC - PV-4301,,7,5,,,,
PANASONIC - Combo 20PLC TV21L4,,7,5,,,,
PANASONIC - G-46/L26,,7,5,,,,
TOSHIBA - TS-287VS,,7,5,,,,
TOSHIBA - TS-147/167/207/TVC-100/140/200/TS-160,,7,5,,,,
TOSHIBA - TS-161/202,,7,5,,,,
TOSHIBA - TV-2070E/1470E/1449/2049/1455/2055A/AV/F/E/CR/C,,7,5,,,,
TOSHIBA - Chassi U8 - 14A82EAV/20A82EAV,,7,5,,,,
TOSHIBA - M-5130/M-5330/M-5530,,7,5,,,,
TOSHIBA - X40/X41M,,7,5,,,,
PHILIPS - Chassi CTO,,7,5,,,,
PHILIPS - Chassi CTO-L,,8,5,,,,
PHILIPS - CN - Chassi NCF,,8,5,,,,
PHILIPS - Chassi GR1-AL: 14GL1010/1310/1410/1412/16GL1030/1330/20GL1040/1340/1440/21GL1452,,8,5,,,,
PHILIPS - Chassi GR1-AL: 2ª Versão 14GL1011/14GL1012/1311/1312/1411/16GL1031/1032/1331/1332/20GL1041/20GL1042/1341/1342/21GL1451,,8,5,,,,
PHILIPS - Chassi GR1-L1: 14GL1313/1314/16GL1033/1034/1333/20GL1043/20GL1044/1343/1344,,8,5,,,,
PHILIPS - 14PV741 (Canguru),,8,5,,,,
"PHILIPS - Anubis/Anubis 2ª Versão/ETC 14GX1610/1616/20GX1650/1656/20GX1550/1855/1658/21GX1660/21GX1665/1666/25GX1888/29GX1892/1895",,8,5,,,,
PHILIPS - Chassi L7-VA: 14PT110G/1108/1208/20PT1208/122/123A,,8,5,,,,
PHILIPS - Chassi L7L - 14PT110/111/112/113/120/121/210/220A/1006/1009A,,9,5,,,,
PHILIPS - Chassi GR6-LS - 29GX1899/1999/29GX1898/25GX1889/1999,,9,5,,,,
PHILIPS - Chassi L9 - 14PT314/316/414/616/20PT324/326/424/524/21PT434/534,,9,5,,,,
PHILIPS - VR-2,,9,5,,,,
MITSUBISHI - TC-1631/2031S/2041S/2030/2040,,9,5,,,,
SANYO - 6720/6721/3720/3721/3722/6722,,9,5,,,,
SANYO - CTP-6771,,9,5,,,,
SHARP - VC-762/783/794/799,,9,5,,,,
SHARP - Chassi H: 1432/1632/1412B/2012B/1450B/2050B/1452B/1430H/1630H/1426H/1410/2010/1490H/1492B/2052B,,9,5,,,,
CCE - HPS-1415/2015,,9,5,,,,
BROKSONIC - VHS-A6741,,9,5,,,,
SONY - KV-2940BM,,9,5,,,,
"DVDs Desbloqueios Sanyo, Philco, Aiwa",,10,5,,,,
SANYO - DVD-5100,,10,5,,,,
PHILCO - DVP-2000/2100,,10,5,,,,
AIWA - DVD-2240,,10,5,,,,
AIWA - XD-DV170,,10,5,,,,
AIWA - XR-DV370KN,,10,5,,,,
MACETES,,11,5,,,,
Bloqueios e Desbloqueio TV's CCE,,11,5,,,,
CCE - Mod.: HPS-1402/1404/2002/2004/2006,,11,5,,,,
SONY - Wega - Auto-diagnóstico Chassi BA-5,,11,5,,,,
PANASONIC: Relação de Flybacks por Modelo,,12,5,,,,
Artigos,,13,5,,,,
"Diferenças entre as Unidades Ópticas Sanyo de ""O"" e ""K""",,13,5,,,,
Unidades Ópticas Philips VAM2201,,14,5,,,,
TV de Plasma - Apresentação,,15,5,,,,
Humor Técnico,,16,5,,,,
Ditos Populares,,16,5,,,,
Erros Comuns dos Estagiários,,16,5,,,,
Ideias de Jericó,,16,5,,,,
Modo de Serviço,,17,5,,,,
PANASONIC - TC-14C6,,17,5,,,,
PHILCO - PCR-2049,,17,5,,,,
ZENITH - 2053/2953,,17,5,,,,
SONY - TV Diversas,,17,5,,,,
PHILIPS - Reset - 21GX1666,,17,5,,,,
HITACHI - 20SA3827/27CX5B/27CX25B,,17,5,,,,
CROWN MUSTANG - CM2002/2007,,17,5,,,,
QUASAR - SP-2726K/2736K/3136/AREDC22/AEDC242,,17,5,,,,
Modificações,,18,5,,,,
VCR-88X/89X - Dicas de Conserto,,18,5,,,,
Relações de Códigos de Componentes Mecânicos do Chassi,,18,5,,,,
Acionamento do Stop Aleatoriamente na Função CD no Mini System Modelo MS-505 (CCE),,18,5,,,,
Boletins Técnicos da Sharp Ref. Modelos 29ST58/29ST98,,19,5,,,,
Informática,,20,5,,,,
Como Particionar e Formatar um HD,,20,5,,,,
"Para Windows 98, Windows 98 Second Edition ou Windows Me",,20,5,,,,
Para Windows 95,,20,5,,,,
FAT32,,20,5,,,,
FAT16,,20,5,,,,
Como Formatar um HD,,21,5,,,,
Dicas Obtidas para Reparação em Monitores e Reparos em uma PCI de Modem,,22,5,,,,
Como Alterar a largura de um Monitor,,22,5,,,,
Modem HSP56 Micromodem On Board,,22,5,,,,
Fazendo o Backup das Mensagens do Outlook Express,,22,5,,,,
Recuperando o Backup do Outlook Express,,22,5,,,,
"Bios, o que é e como Configurar",,23,5,,,,
Cursos,,27,5,,,,
UOC (Ultimate One Chip) Parte V,,28,5,,,,
