Artigo:,Autor:,Página,Edição:,Categoria:,Componentes:,Notas:,Data:
Controle Sequencial Manual de 10 Canais,,38,1,,,,Fevereiro/2001
Alarme Econômico Para o Carro,,38,1,,,,Fevereiro/2001
Sequencial programável TTL,,40,1,,,,Fevereiro/2001
Multiplex Estéreo,,40,1,,,,Fevereiro/2001
Alerta Contra Assaltos,,41,1,,,,Fevereiro/2001
Alarme Para Automóveis,,42,1,,,,Fevereiro/2001
Receptor Para VHF,,42,1,,,,Fevereiro/2001
Transmissor de FM de 3 W,,44,1,,,,Fevereiro/2001
Sinalizador TTL de Potência,,45,1,,,,Fevereiro/2001
Práticas de Service,,47,1,,,,Fevereiro/2001
Reparação de Monitores de Vídeo (Problemas Com as Cores),,64,1,,,,Fevereiro/2001
Como Funcionam os Conversores VGA Para TV (Televisores como monitores de vídeo),,68,1,,,,Fevereiro/2001
Como Enviar Um Bom Projeto Para a Edição Fora de Série,,72,1,,,,Fevereiro/2001
Fundamentos do Osciloscópio,,3,2,,,,Setembro/2001
Alarme Temporizado,,16,2,,,,Setembro/2001
Conversor Binário Hexadecimal,,17,2,,,,Setembro/2001
Lâmpada Noturna,,18,2,,,,Setembro/2001
Fonte de 12V,,18,2,,,,Setembro/2001
Dois Jogos de Habilidade,,19,2,,,,Setembro/2001
Bancada e Central de Solda com Segurança,,20,2,,,,Setembro/2001
Fonte Ajustável de 0 a 13V com 10 A,,20,2,,,,Setembro/2001
Luz de Emergência com Fluorescente,,22,2,,,,Setembro/2001
Violino Eletrônico,,22,2,,,,Setembro/2001
Contador Binário e Decimal,,24,2,,,,Setembro/2001
Seqüencial de Lasers,,25,2,,,,Setembro/2001
Alarme com Laser,,25,2,,,,Setembro/2001
Chave Codificada com Indicação Visual da Seqüência,,26,2,,,,Setembro/2001
Controle de Movimento Para Motores DC,,28,2,,,,Setembro/2001
Controle Automático de Iluminação,,28,2,,,,Setembro/2001
Contador Up-Down em Binário Decimal,,30,2,,,,Setembro/2001
Luz de Emergência com No-Break,,31,2,,,,Setembro/2001
Transmissor de Som,,31,2,,,,Setembro/2001
Testador Identificador de Zener,,32,2,,,,Setembro/2001
Controle Automático de Iluminação DC,,32,2,,,,Setembro/2001
Aviso de Ferro Ligado,,34,2,,,,Setembro/2001
Chave Sônica Temporizada,,34,2,,,,Setembro/2001
Teste de Baterias,,36,2,,,,Setembro/2001
Filtro de Ruídos para Toca-Discos,,37,2,,,,Setembro/2001
Rádio Portátil como Amplificador de Prova,,37,2,,,,Setembro/2001
Amplificador de 120WRMS,,38,2,,,,Setembro/2001
Sistema MP3 Surround para Computador,,39,2,,,,Setembro/2001
Transmissor de FM Estéreo de 25 W Freqüência Fixa,,40,2,,,,Setembro/2001
Transmissor para TV Comunitária,,41,2,,,,Setembro/2001
Chave Seqüencial com Senha de 4 Dígitos,,42,2,,,,Setembro/2001
Bingo Eletrônico,,42,2,,,,Setembro/2001
Teste de Fuga de Microondas para Fornos,,43,2,,,,Setembro/2001
Eletrificador para Cerca de 40 Km,,44,2,,,,Setembro/2001
Pulsador Temporizado,,44,2,,,,Setembro/2001
Vibrador,,45,2,,,,Setembro/2001
Bancada para Práticas de Service,,46,2,,,,Setembro/2001
Consumo Racional de Energia,,48,2,,,,Setembro/2001
Práticas de Service,,66,2,,,,Setembro/2001
Envie seu Projeto para a Próxima Edição,,72,2,,,,Setembro/2001
Osciladores (o que o leitor deve saber),,3,3,,,,Fevereiro/2002
Monitor Remoto de Lâmpadas,,13,3,,,,Fevereiro/2002
Contador - Chave Digital,,13,3,,,,Fevereiro/2002
Adaptador Emocional Para Jogadores de Videogame,,15,3,,,,Fevereiro/2002
Fonte Para Bancada,,16,3,,,,Fevereiro/2002
Controle Inteligente de Água,,16,3,,,,Fevereiro/2002
Sinalizador de Chamas,,17,3,,,,Fevereiro/2002
Transmissor de FM,,17,3,,,,Fevereiro/2002
Teste Binário,,18,3,,,,Fevereiro/2002
Controle de Velocidade Para Motores DC,,18,3,,,,Fevereiro/2002
Monitor de Fusível e Luz,,19,3,,,,Fevereiro/2002
Indicador de polaridades em LEDs,,19,3,,,,Fevereiro/2002
Seqüencial de 256 Seqüências,,20,3,,,,Fevereiro/2002
Bancada de Racionamento,,20,3,,,,Fevereiro/2002
Wattímetro de Áudio,,21,3,,,,Fevereiro/2002
Fonte Simétrica de 0-13 V x 3 A,,22,3,,,,Fevereiro/2002
Controle Remoto com Fio,,23,3,,,,Fevereiro/2002
Rôbo Experimental,,24,3,,,,Fevereiro/2002
Gerador de Funções,,25,3,,,,Fevereiro/2002
Super Transmissor de FM,,26,3,,,,Fevereiro/2002
Transmissor de FM de 3 W,,27,3,,,,Fevereiro/2002
Transmissor de FM Valvulado,,28,3,,,,Fevereiro/2002
Redutor de Consumo de Energia,,28,3,,,,Fevereiro/2002
Campainha Eletrônica,,29,3,,,,Fevereiro/2002
Sinalizador de Tomada com Plugue Conectado,,30,3,,,,Fevereiro/2002
SCR - Teoria e Prática,,31,3,,,,Fevereiro/2002
Premiação / Vote Nos Melhores Projetos Desta Edição,,39,3,,,,Fevereiro/2002
O Transistor 2N3055,,40,3,,,,Fevereiro/2002
Envie seu Projeto para a Próxima Edição,,43,3,,,,Fevereiro/2002
Práticas de Service,,44,3,,,,Fevereiro/2002
Improvisando Componentes,,71,3,,,,Fevereiro/2002
