Artigo:,Autor:,Página,Edição:,Categoria:,Componentes:,Notas:,Data:
Curso de Semicondutores   III,,95 ,13 ,,,,03/78
UA 721 Sistema de Rádio A M / F M,,104 ,13 ,,,,03/78
Vidros p/ a Eletrônica,,163 ,14 ,,,,04/78
Antologia do 5 5 5,,169 ,14 ,,,,04/78
"Radioastronomia , Essa Misteriosa III",,178 ,14 ,,,,04/78
Fabricando Discos,,183 ,14 ,,,,04/78
Indicador de Pot. de Pico p/ Alto - Falantes,,190 ,14 ,,,,04/78
Características de Transist. Ibrape,,192 ,14 ,,,,04/78
Estações Repetidoras de V H F,,194 ,14 ,,,,04/78
Moduladores Delta em CIs II,,199 ,14 ,,,,04/78
Teclado p/ Programar Ganho de Ampl. Op.,,206 ,14 ,,,,04/78
Testador de Cabos de 16 Veias,,207 ,14 ,,,,04/78
As EAROMs Não Esquecem,,209 ,14 ,,,,04/78
Curso de Linguagens COBOL,,214 ,14 ,,,,04/78
Curso de Semicondutores   IV,,219 ,14 ,,,,04/78
Curso de Técnicas Digitais  VIII,,224 ,14 ,,,,04/78
Gerador de Freq. Ultrabaixa ( 5 5 5 ),,287 ,15 ,,,,05/78
Circuito Impres. em Escala Industr.,,288 ,15 ,,,,05/78
Etapas p/ Proj. de Ampl. Inv. e Não Inv.,,297 ,15 ,,,,05/78
"Radioastronomia , Essa Misteriosa IV",,301 ,15 ,,,,05/78
CMOS + Compatível com T T L,,307 ,15 ,,,,05/78
Biamplificação,,313 ,15 ,,,,05/78
Circuitos Impressos Flexíveis,,321 ,15 ,,,,05/78
Conversor de Temperatura em Freq.,,332 ,15 ,,,,05/78
Div. de Freq. + Ampl. Op. = Senóide,,333 ,15 ,,,,05/78
Conversor de Tensão CC / CC ( 5 5 5 ),,334 ,15 ,,,,05/78
Filtro p/ Alta Freq. em um Sinal,,335 ,15 ,,,,05/78
Disp. CCD no Processamento Digital I,,339 ,15 ,,,,05/78
Curso de Linguagens FORTRAN,,348 ,15 ,,,,05/78
Álgebra Boleana I,,351 ,15 ,,,,05/78
Curso de Semicondutores   V,,355 ,15 ,,,,05/78
Antologia do 7 4 1,,421 ,16 ,,,,06/78
Reg. de Tensão c/ Ampl. Op. C D A,,425 ,16 ,,,,06/78
"Radioastronomia , Essa Misteriosa V",,426 ,16 ,,,,06/78
Distorção Harmônica em Alto - Falantes,,437 ,16 ,,,,06/78
Antenas para Radioamadores,,441 ,16 ,,,,06/78
Banda Lateral Única ou S S B,,447 ,16 ,,,,06/78
Diodo Lambda,,455 ,16 ,,,,06/78
Decodificador de Bin. p/ Display Hex.,,460 ,16 ,,,,06/78
Testador de Nível Lógico T T L I,,461 ,16 ,,,,06/78
Diodos Ibrape,,462 ,16 ,,,,06/78
Contrôles L S I nas Aplic. Domésticas,,465 ,16 ,,,,06/78
Curso de Linguagens ALGOL,,472 ,16 ,,,,06/78
Curso de Semicondutores   VI,,475 ,16 ,,,,06/78
Álgebra Boleana II,,481 ,16 ,,,,06/78
O Milagre dos Circuitos Integrados,,545 ,17 ,,,,07/78
Eletrônica nos Automóveis,,551 ,17 ,,,,07/78
As Classes de Amplificação em Audio,,563 ,17 ,,,,07/78
"Afinal , O Que é Quadrifonia ? I",,569 ,17 ,,,,07/78
Especific. dos Equip. da Faixa do Cidadão,,573 ,17 ,,,,07/78
Como Tornar-se Um Radioamador,,579 ,17 ,,,,07/78
Novos Tubos p/ Osciloscópios,,586 ,17 ,,,,07/78
O Impacto do Silício Sobre a Safira,,597 ,17 ,,,,07/78
Curso de Linguagens P L / 1,,601 ,17 ,,,,07/78
Curso de Semicondutores   VII,,605 ,17 ,,,,07/78
Álgebra Boleana III,,609 ,17 ,,,,07/78
TDA 2002 Amplificador de 8 W,,618 ,17 ,,,,07/78
Circuitos Resistivos Complexos,,673 ,18 ,,,,08/78
O Segrêdo nas Comunicações Pela Eletr.,,677 ,18 ,,,,08/78
Monoestável c/ Nível de Disp. Ajustável,,682 ,18 ,,,,08/78
Antologia do 7800,,683 ,18 ,,,,08/78
Sistema Dolby,,697 ,18 ,,,,08/78
"Afinal , O Que é Quadrifonia ? II",,701 ,18 ,,,,08/78
Litografia Óptica I,,709 ,18 ,,,,08/78
Cap. Reduz a Força de Atuação de Relês,,716 ,18 ,,,,08/78
Ohmímetro de Escala Linear I,,717 ,18 ,,,,08/78
O Assado e Por Conta dos Microproces.,,719 ,18 ,,,,08/78
Curso de Linguagens A P L,,727 ,18 ,,,,08/78
Curso de Semicondutores   VIII,,731 ,18 ,,,,08/78
Álgebra Boleana IV,,739 ,18 ,,,,08/78
Jogos com a Calculadora I,,28 ,19 ,,,,09/78
Ponte de Wheatstone,,33 ,19 ,,,,09/78
A TV do Futuro : Tela Plana,,36 ,19 ,,,,09/78
Termografia na Medicina,,39 ,19 ,,,,09/78
Testador p/ Opto - Acopladores,,45 ,19 ,,,,09/78
Dobrador de Freq. Digital ( 1 a 100 Khz ),,45 ,19 ,,,,09/78
Circuito com Atraso Variável,,46 ,19 ,,,,09/78
CMOS e TTL Interligados c/ Diodos,,46 ,19 ,,,,09/78
"Afinal , O Que é Quadrifonia ? III",,59 ,19 ,,,,09/78
A Telegrafia ( + Circuito ),,63 ,19 ,,,,09/78
Multiplicador de Traços p/ Osciloscópio,,67 ,19 ,,,,09/78
Display Mostra Algarismos Romanos,,72 ,19 ,,,,09/78
Diodo + Integr. Freiam Peq. Motores,,73 ,19 ,,,,09/78
Ponta de Prova Lógica Audível,,74 ,19 ,,,,09/78
Temporizador p/ Soldadores,,75 ,19 ,,,,09/78
Litografia Óptica II,,77 ,19 ,,,,09/78
Aplicações de Microprocessadores I,,83 ,19 ,,,,09/78
Curso de Linguagens Pascal,,91 ,19 ,,,,09/78
Curso de Semicondutores   IX,,95 ,19 ,,,,09/78
Curso de Semicondutores   X,,99 ,19 ,,,,09/78
Álgebra Boleana V,,105 ,19 ,,,,09/78
Circuitos Resistivos Estrêla / Triângulo,,34 ,20 ,,,,10/78
Antologia do 7490,,39 ,20 ,,,,10/78
Fonte Regulada p/ Toca Fitas ( 12 V X 3 A ),,43 ,20 ,,,,10/78
Testador p/ Amplificadores Operacionais,,49 ,20 ,,,,10/78
Conceitos Errôneos s/ Caixas Acústicas,,53 ,20 ,,,,10/78
Fones de Ouvido ( História ),,58 ,20 ,,,,10/78
Manchas Solares nas Comunic. do PX,,67 ,20 ,,,,10/78
Tecnologia de Baterias,,73 ,20 ,,,,10/78
Redução de Ruído em C I S,,82 ,20 ,,,,10/78
Eixo Diagonal em Osciloscópios,,83 ,20 ,,,,10/78
Aplicações de Microprocessadores II,,87 ,20 ,,,,10/78
Curso de Linguagens ALGOL 68,,93 ,20 ,,,,10/78
Álgebra Boleana VI,,99 ,20 ,,,,10/78
Curso de Semicondutores   XI,,103 ,20 ,,,,10/78
Jogos com a Calculadora III,,23 ,21 ,,,,11/78
Teorema de Thevenin,,27 ,21 ,,,,11/78
Gerador de Funções c/ Ampl. Op.,,33 ,21 ,,,,11/78
Holografia Sônica,,41 ,21 ,,,,11/78
Monoestável 555 c/ Disparo Positivo,,49 ,21 ,,,,11/78
Displays c/ Válvulas de Cat. Frio,,58 ,21 ,,,,11/78
Limpa Discos,,63 ,21 ,,,,11/78
Divisores de Freq. p/ Caixas Acústicas,,68 ,21 ,,,,11/78
Alto Falantes Adicionais em P X,,73 ,21 ,,,,11/78
Técnicas Digitais p/ Imagem Televisionada,,77 ,21 ,,,,11/78
Música c/ Temporizadores Integrados,,86 ,21 ,,,,11/78
Contrôle de Luzes Complementares,,87 ,21 ,,,,11/78
Aplicações de Microprocessadores III,,89 ,21 ,,,,11/78
Curso de Semicondutores   XII,,95 ,21 ,,,,11/78
Álgebra Boleana VII,,101 ,21 ,,,,11/78
Órgão Eletrônico com U J T,,25 ,22 ,,,,12/78
Semicondutores em Renovação Const.,,29 ,22 ,,,,12/78
Técnica de Manut. na Eletrônica I,,39 ,22 ,,,,12/78
Conversor CA / CC Pico a Pico,,47 ,22 ,,,,12/78
Circuitos Eletrônicos a Transistor,,52 ,22 ,,,,12/78
Instal. dos Alto Falantes Stereo,,57 ,22 ,,,,12/78
Integr. Focaliza Lente de Câmer. Fotog.,,67 ,22 ,,,,12/78
Som do Orgão Insp. Criações na Área Bip.,,73 ,22 ,,,,12/78
Inversor Controlado por Tensão,,95 ,22 ,,,,12/78
Indicador de Status Digital,,96 ,22 ,,,,12/78
Micro Converte Pos. de Pot. em Dígitos,,97 ,22 ,,,,12/78
Curso de Semicondutores   XIII,,101 ,22 ,,,,12/78
Guia de Áudio ( Aparelhos ),,108 ,22 ,,,,12/78
Tubos de Televisão ( Fabricação ),,36 ,23 ,,,,01/79
Técnica de Manut. na Eletrônica II,,47 ,23 ,,,,01/79
Interligação de Equip. de Audio,,59 ,23 ,,,,01/79
Fonocaptores,,65 ,23 ,,,,01/79
Indust. de Alimentação na Era Eletrônica,,72 ,23 ,,,,01/79
Leds Subst. Tubo de Osciloscópio,,79 ,23 ,,,,01/79
Osc + Ldr Control. Brilho de Display,,80 ,23 ,,,,01/79
Testando Microprocessadores,,82 ,23 ,,,,01/79
Prática em Técnicas Digitais   I,,106 ,23 ,,,,01/79
Curso de Semicondutores   XIV,,114 ,23 ,,,,01/79
Comparador Indicador de Níveis c/ Leds,,27 ,24 ,,,,02/79
Numeração Binária,,29 ,24 ,,,,02/79
Detetor e Mem. de Sinais Anal. Bipolares,,35 ,24 ,,,,02/79
Eletromedicina I,,38 ,24 ,,,,02/79
Técnica dos Microfones Coincidentes,,57 ,24 ,,,,02/79
Simples Provador de Transistores,,62 ,24 ,,,,02/79
Três Úteis Módulos p/ Audio,,66 ,24 ,,,,02/79
Antenas de Transmissão,,69 ,24 ,,,,02/79
Rotina de Escritório c/ a Eletrônica,,76 ,24 ,,,,02/79
Para Iniciantes em Microprocessadores,,83 ,24 ,,,,02/79
Gerador de Funções em Degraus,,84 ,24 ,,,,02/79
Instrumentos no Domínio de Dados I,,87 ,24 ,,,,02/79
Prática em Técnicas Digitais   II,,97 ,24 ,,,,02/79
Curso de Semicondutores   XV,,117 ,24 ,,,,02/79
Circuito p/ Ligação em Ponte do Ampl.,,46 ,25 ,,,,03/79
Gerador de Onda Quadrada c/ Sintet.,,56 ,25 ,,,,03/79
"Osciladores a Cristal 100K / 4M / 124,5 Mhz",,61 ,25 ,,,,03/79
Novas Aplicações do L A S E R,,64 ,25 ,,,,03/79
Guia de Equipamentos P X,,70 ,25 ,,,,03/79
Instrumentos no Domínio de Dados II,,89 ,25 ,,,,03/79
Prática em Técnicas Digitais   III,,98 ,25 ,,,,03/79
Sensor de Temperatura p/ o ICL 7107,,105 ,25 ,,,,03/79
Curso de Semicondutores   XVI,,118 ,25 ,,,,03/79
Supres. de Flutuação de Corrente ( Ampl. Op ),,37 ,26 ,,,,04/79
Viagem Pelos Labirintos da Audição,,46 ,26 ,,,,04/79
Curso de Audio ( Novo ) I,,52 ,26 ,,,,04/79
Supressão de Zeros Não Significativos,,59 ,26 ,,,,04/79
Rede Duplo T,,63 ,26 ,,,,04/79
Mecânica Ajuda a Conhecer a Eletrônica,,65 ,26 ,,,,04/79
Câmeras Infra Vermelho,,70 ,26 ,,,,04/79
Ampl. Op. Conv. Volt. Dig. em Fluxômetro,,78 ,26 ,,,,04/79
Interruptor Dip P/ Isolar Defeitos,,78 ,26 ,,,,04/79
Computadores Pessoais,,80 ,26 ,,,,04/79
8080 Para Principiantes  I,,87 ,26 ,,,,04/79
Prática em Técnicas Digitais   IV,,93 ,26 ,,,,04/79
Curso de Semicondutores   XVII,,118 ,26 ,,,,04/79
Redutor de Tensão ( 12 V p/ 6 V X 60 mA ),,32 ,27 ,,,,05/79
Circ. Encerra Op. de Micropr. Após Seq.,,33 ,27 ,,,,05/79
O Jornal Eletrônico,,41 ,27 ,,,,05/79
Eletromedicina II,,46 ,27 ,,,,05/79
Do Som p/ os Bits,,56 ,27 ,,,,05/79
Escuta Telefônica,,62 ,27 ,,,,05/79
Perigo ! Radiação de Microondas,,65 ,27 ,,,,05/79
Câmeras Fotográficas Eletrônicas,,68 ,27 ,,,,05/79
Ohmímetro de Escala Linear II,,76 ,27 ,,,,05/79
Condutivímetro p/ Concentração Salina,,77 ,27 ,,,,05/79
8080 Para Principiantes  II,,81 ,27 ,,,,05/79
Programação @ Microcomputadores I,,86 ,27 ,,,,05/79
Prática em Técnicas Digitais   V,,93 ,27 ,,,,05/79
Curso de Semicondutores   XVIII,,119 ,27 ,,,,05/79
Sistema Eletr. de Transf. de Fundos,,19 ,28 ,,,,06/79
Temporizador Gera Trapezóides,,24 ,28 ,,,,06/79
Fontes C C em Paralelo,,25 ,28 ,,,,06/79
Reduzindo a Tensão de Condução do Diodo,,33 ,28 ,,,,06/79
A B C com 7 Segmentos,,33 ,28 ,,,,06/79
Radiocomando sem Segrêdo,,42 ,28 ,,,,06/79
Em Busca do Som Perfeito,,50 ,28 ,,,,06/79
Como Analisar Amplificadores,,58 ,28 ,,,,06/79
"Func. de Resist. , Cap. e Indutores",,67 ,28 ,,,,06/79
8080 Para Principiantes  III,,73 ,28 ,,,,06/79
Programação @ Microcomputadores II,,82 ,28 ,,,,06/79
Prática em Técnicas Digitais   VI,,95 ,28 ,,,,06/79
Curso de Semicondutores  IXX,,117 ,28 ,,,,06/79
Olhos Eletrônicos Sobre o Planeta,,26 ,29 ,,,,07/79
Mixer Simples,,37 ,29 ,,,,07/79
O Panorama Visto de Difer. Janelas,,46 ,29 ,,,,07/79
Antenas Internas,,52 ,29 ,,,,07/79
Dicas p/ Radioamador,,57 ,29 ,,,,07/79
Ondas Triangulares c/ Simetria Ajust.,,63 ,29 ,,,,07/79
Fusível Eletrônico ( Rele + S C R ),,64 ,29 ,,,,07/79
Duas Imagens Simultâneas na TV,,66 ,29 ,,,,07/79
8080 Para Principiantes  IV,,73 ,29 ,,,,07/79
Programação @ Microcomputadores III,,78 ,29 ,,,,07/79
Prática em Técnicas Digitais   VII,,94 ,29 ,,,,07/79
Curso de Semicondutores  XX,,117 ,29 ,,,,07/79
Metrônomo Eletrônico A,,30 ,30 ,,,,08/79
Curso Rápido de Transformadores VI,,38 ,30 ,,,,08/79
Retardo p/ Ligar Alto Falantes ( 5 5 5 ),,43 ,30 ,,,,08/79
Audio ( Teoria da Catástrofe )  I,,44 ,30 ,,,,08/79
Curso de Audio ( Novo ) II,,49 ,30 ,,,,08/79
Como Afinar um Toca Discos,,55 ,30 ,,,,08/79
Como Se Faz um Disco,,62 ,30 ,,,,08/79
Indicador de Pico p/ Áudio,,73 ,30 ,,,,08/79
Monitor de Tensão de Linha ( 5 5 5 ),,76 ,30 ,,,,08/79
Comparador de Tensão Bipolar,,77 ,30 ,,,,08/79
Máquinas de Costura Eletrônicas,,80 ,30 ,,,,08/79
Microprocessadores em Ação  I,,84 ,30 ,,,,08/79
8080 Para Principiantes  V,,90 ,30 ,,,,08/79
Prática em Técnicas Digitais   VIII,,96 ,30 ,,,,08/79
Curso de Semicondutores  XXI,,118 ,30 ,,,,08/79
"Comparador Real. p/ Diodo , Reg. Led",,26 ,31 ,,,,09/79
Testador de Transistores c/ Led,,39 ,31 ,,,,09/79
Eletromedicina - Diatermia,,42 ,31 ,,,,09/79
Simulador de Voo do Boeing 737,,48 ,31 ,,,,09/79
Contrôle de Loudness,,58 ,31 ,,,,09/79
Limitador de Ruídos p/ Fitas,,60 ,31 ,,,,09/79
Pré Amplificador c/ 3 Opcões de Entr.,,60 ,31 ,,,,09/79
Audio ( Teoria da Catástrofe )  II,,62 ,31 ,,,,09/79
Indicador de Sintonia p/ F M c/ Leds,,67 ,31 ,,,,09/79
Calibrador de Osciloscópios c/ 5 5 5,,71 ,31 ,,,,09/79
Deteção de Tumores por Microondas,,74 ,31 ,,,,09/79
Flip Flop J K p/ Flip Flop R S c/ Portas,,78 ,31 ,,,,09/79
Circuito de Votação c/ Multiplex,,79 ,31 ,,,,09/79
Conversor CC / CC ( + / - 15 V a Partir de + 5V ),,80 ,31 ,,,,09/79
Indicador de Corrente c/ Led,,82 ,31 ,,,,09/79
8080 Para Principiantes  VI,,83 ,31 ,,,,09/79
